,Time / Date,Active Time/Date,Area,Description,Device
11279,2023-09-01 오후 10:33,2023-09-01 오후 10:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11280,2023-09-01 오후 10:33,2023-09-01 오후 10:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11293,2023-09-01 오후 10:29,2023-09-01 오후 10:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11294,2023-09-01 오후 10:29,2023-09-01 오후 10:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11298,2023-09-01 오후 10:28,2023-09-01 오후 10:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11299,2023-09-01 오후 10:28,2023-09-01 오후 10:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11300,2023-09-01 오후 10:27,2023-09-01 오후 10:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11301,2023-09-01 오후 10:27,2023-09-01 오후 10:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11313,2023-09-01 오후 10:26,2023-09-01 오후 10:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11314,2023-09-01 오후 10:26,2023-09-01 오후 10:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11326,2023-09-01 오후 10:25,2023-09-01 오후 10:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11327,2023-09-01 오후 10:25,2023-09-01 오후 10:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11337,2023-09-01 오후 10:23,2023-09-01 오후 10:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11338,2023-09-01 오후 10:23,2023-09-01 오후 10:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11339,2023-09-01 오후 10:22,2023-09-01 오후 10:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11340,2023-09-01 오후 10:22,2023-09-01 오후 10:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11346,2023-09-01 오후 10:21,2023-09-01 오후 10:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11347,2023-09-01 오후 10:21,2023-09-01 오후 10:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11348,2023-09-01 오후 10:20,2023-09-01 오후 10:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11349,2023-09-01 오후 10:20,2023-09-01 오후 10:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11352,2023-09-01 오후 10:19,2023-09-01 오후 10:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11353,2023-09-01 오후 10:19,2023-09-01 오후 10:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11356,2023-09-01 오후 10:19,2023-09-01 오후 10:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11357,2023-09-01 오후 10:19,2023-09-01 오후 10:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11358,2023-09-01 오후 10:18,2023-09-01 오후 10:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11359,2023-09-01 오후 10:18,2023-09-01 오후 10:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11366,2023-09-01 오후 10:17,2023-09-01 오후 10:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11367,2023-09-01 오후 10:17,2023-09-01 오후 10:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11368,2023-09-01 오후 10:17,2023-09-01 오후 10:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11369,2023-09-01 오후 10:17,2023-09-01 오후 10:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11370,2023-09-01 오후 10:15,2023-09-01 오후 10:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11371,2023-09-01 오후 10:15,2023-09-01 오후 10:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11375,2023-09-01 오후 10:13,2023-09-01 오후 10:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11376,2023-09-01 오후 10:13,2023-09-01 오후 10:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11377,2023-09-01 오후 10:12,2023-09-01 오후 10:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11378,2023-09-01 오후 10:12,2023-09-01 오후 10:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11381,2023-09-01 오후 10:11,2023-09-01 오후 10:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11382,2023-09-01 오후 10:11,2023-09-01 오후 10:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11385,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11386,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11387,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11389,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11392,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11393,2023-09-01 오후 10:08,2023-09-01 오후 10:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11394,2023-09-01 오후 10:07,2023-09-01 오후 10:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11395,2023-09-01 오후 10:07,2023-09-01 오후 10:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11398,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11399,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11400,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11401,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11402,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11403,2023-09-01 오후 10:05,2023-09-01 오후 10:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11406,2023-09-01 오후 10:04,2023-09-01 오후 10:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11407,2023-09-01 오후 10:04,2023-09-01 오후 10:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11410,2023-09-01 오후 10:04,2023-09-01 오후 10:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11411,2023-09-01 오후 10:04,2023-09-01 오후 10:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11412,2023-09-01 오후 10:03,2023-09-01 오후 10:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11413,2023-09-01 오후 10:03,2023-09-01 오후 10:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11414,2023-09-01 오후 10:02,2023-09-01 오후 10:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11415,2023-09-01 오후 10:02,2023-09-01 오후 10:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11416,2023-09-01 오후 10:02,2023-09-01 오후 10:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11417,2023-09-01 오후 10:02,2023-09-01 오후 10:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11426,2023-09-01 오후 10:01,2023-09-01 오후 10:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11435,2023-09-01 오후 10:00,2023-09-01 오후 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11436,2023-09-01 오후 10:00,2023-09-01 오후 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11444,2023-09-01 오후 9:59,2023-09-01 오후 9:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11445,2023-09-01 오후 9:59,2023-09-01 오후 9:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11446,2023-09-01 오후 9:59,2023-09-01 오후 9:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11447,2023-09-01 오후 9:59,2023-09-01 오후 9:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11462,2023-09-01 오후 9:58,2023-09-01 오후 9:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11463,2023-09-01 오후 9:58,2023-09-01 오후 9:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11518,2023-09-01 오후 9:49,2023-09-01 오후 9:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11519,2023-09-01 오후 9:49,2023-09-01 오후 9:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11524,2023-09-01 오후 9:49,2023-09-01 오후 9:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11525,2023-09-01 오후 9:49,2023-09-01 오후 9:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11534,2023-09-01 오후 9:47,2023-09-01 오후 9:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11535,2023-09-01 오후 9:47,2023-09-01 오후 9:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11547,2023-09-01 오후 9:46,2023-09-01 오후 9:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11548,2023-09-01 오후 9:46,2023-09-01 오후 9:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11560,2023-09-01 오후 9:45,2023-09-01 오후 9:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11572,2023-09-01 오후 9:45,2023-09-01 오후 9:44,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11573,2023-09-01 오후 9:45,2023-09-01 오후 9:44,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11576,2023-09-01 오후 9:44,2023-09-01 오후 9:44,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11577,2023-09-01 오후 9:44,2023-09-01 오후 9:44,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11586,2023-09-01 오후 9:41,2023-09-01 오후 9:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11587,2023-09-01 오후 9:41,2023-09-01 오후 9:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11588,2023-09-01 오후 9:41,2023-09-01 오후 9:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11589,2023-09-01 오후 9:41,2023-09-01 오후 9:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11596,2023-09-01 오후 9:38,2023-09-01 오후 9:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11597,2023-09-01 오후 9:38,2023-09-01 오후 9:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11598,2023-09-01 오후 9:37,2023-09-01 오후 9:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11599,2023-09-01 오후 9:37,2023-09-01 오후 9:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11600,2023-09-01 오후 9:37,2023-09-01 오후 9:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11601,2023-09-01 오후 9:37,2023-09-01 오후 9:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11609,2023-09-01 오후 9:36,2023-09-01 오후 9:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11614,2023-09-01 오후 9:36,2023-09-01 오후 9:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11615,2023-09-01 오후 9:36,2023-09-01 오후 9:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11616,2023-09-01 오후 9:35,2023-09-01 오후 9:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11617,2023-09-01 오후 9:35,2023-09-01 오후 9:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11623,2023-09-01 오후 9:33,2023-09-01 오후 9:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11629,2023-09-01 오후 9:33,2023-09-01 오후 9:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11630,2023-09-01 오후 9:33,2023-09-01 오후 9:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11632,2023-09-01 오후 9:32,2023-09-01 오후 9:32,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11636,2023-09-01 오후 9:32,2023-09-01 오후 9:32,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11637,2023-09-01 오후 9:32,2023-09-01 오후 9:32,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11638,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11639,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11640,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11641,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11642,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11643,2023-09-01 오후 9:31,2023-09-01 오후 9:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11645,2023-09-01 오후 9:31,2023-09-01 오후 9:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11646,2023-09-01 오후 9:31,2023-09-01 오후 9:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11653,2023-09-01 오후 9:30,2023-09-01 오후 9:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11654,2023-09-01 오후 9:30,2023-09-01 오후 9:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11661,2023-09-01 오후 9:30,2023-09-01 오후 9:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11685,2023-09-01 오후 9:29,2023-09-01 오후 9:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11686,2023-09-01 오후 9:29,2023-09-01 오후 9:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11691,2023-09-01 오후 9:29,2023-09-01 오후 9:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11692,2023-09-01 오후 9:29,2023-09-01 오후 9:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11717,2023-09-01 오후 9:27,2023-09-01 오후 9:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11718,2023-09-01 오후 9:27,2023-09-01 오후 9:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11719,2023-09-01 오후 9:27,2023-09-01 오후 9:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11720,2023-09-01 오후 9:27,2023-09-01 오후 9:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11742,2023-09-01 오후 9:27,2023-09-01 오후 9:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11760,2023-09-01 오후 9:27,2023-09-01 오후 9:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11764,2023-09-01 오후 9:26,2023-09-01 오후 9:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11765,2023-09-01 오후 9:26,2023-09-01 오후 9:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11769,2023-09-01 오후 9:26,2023-09-01 오후 9:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11770,2023-09-01 오후 9:26,2023-09-01 오후 9:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11771,2023-09-01 오후 9:25,2023-09-01 오후 9:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11772,2023-09-01 오후 9:25,2023-09-01 오후 9:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11839,2023-09-01 오후 9:23,2023-09-01 오후 9:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11840,2023-09-01 오후 9:23,2023-09-01 오후 9:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11843,2023-09-01 오후 9:22,2023-09-01 오후 9:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11844,2023-09-01 오후 9:22,2023-09-01 오후 9:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11845,2023-09-01 오후 9:22,2023-09-01 오후 9:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11846,2023-09-01 오후 9:22,2023-09-01 오후 9:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11849,2023-09-01 오후 9:22,2023-09-01 오후 9:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11859,2023-09-01 오후 9:21,2023-09-01 오후 9:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11860,2023-09-01 오후 9:21,2023-09-01 오후 9:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11861,2023-09-01 오후 9:21,2023-09-01 오후 9:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11862,2023-09-01 오후 9:21,2023-09-01 오후 9:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11863,2023-09-01 오후 9:21,2023-09-01 오후 9:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11870,2023-09-01 오후 9:20,2023-09-01 오후 9:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11871,2023-09-01 오후 9:20,2023-09-01 오후 9:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11872,2023-09-01 오후 9:19,2023-09-01 오후 9:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11873,2023-09-01 오후 9:19,2023-09-01 오후 9:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11874,2023-09-01 오후 9:19,2023-09-01 오후 9:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11875,2023-09-01 오후 9:19,2023-09-01 오후 9:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11876,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11877,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11879,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11880,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11887,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11888,2023-09-01 오후 9:18,2023-09-01 오후 9:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11889,2023-09-01 오후 9:17,2023-09-01 오후 9:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11890,2023-09-01 오후 9:17,2023-09-01 오후 9:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11891,2023-09-01 오후 9:17,2023-09-01 오후 9:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11892,2023-09-01 오후 9:17,2023-09-01 오후 9:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11893,2023-09-01 오후 9:16,2023-09-01 오후 9:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11894,2023-09-01 오후 9:16,2023-09-01 오후 9:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11895,2023-09-01 오후 9:15,2023-09-01 오후 9:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11896,2023-09-01 오후 9:15,2023-09-01 오후 9:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11897,2023-09-01 오후 9:14,2023-09-01 오후 9:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11898,2023-09-01 오후 9:14,2023-09-01 오후 9:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11902,2023-09-01 오후 9:14,2023-09-01 오후 9:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11903,2023-09-01 오후 9:14,2023-09-01 오후 9:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11905,2023-09-01 오후 9:14,2023-09-01 오후 9:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
11907,2023-09-01 오후 9:13,2023-09-01 오후 9:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
